TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
g_g000473,G02,g000473,21;22;28;3;6,2023-05-26,2023-05-29,자가용,전라권 방문/호남권 거주/40세 이상/3대 동반 여행/일반미션,21;22;28;3;6,21;24;13
g_g000474,G02,g000474,4;3;11;22,2023-05-16,2023-05-18,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/나홀로 여행/일반미션,4;3;11;22,3;11;22
g_g000477,G06,g000477,24;26;3;4;6,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,24;26;3;4;6,3;1;4
g_g000478,G03,g000478,21;23;24;3;9,2023-05-18,2023-05-21,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,21;23;24;3;9,3;23;9
g_g000480,G05,g000480,8;21;24;27;4,2023-06-03,2023-06-05,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,8;21;24;27;4,8;21;27
g_g000481,G05,g000481,11;2;21;27;28,2023-05-27,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,11;2;21;27;28,3;10;11
g_g000483,G05,g000483,22;27;3;4;6,2023-05-24,2023-05-25,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,22;27;3;4;6,24;22;27
g_g000486,G06,g000486,3;24;11;22,2023-05-29,2023-05-30,대중교통 등,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,3;24;11;22,3;11;24
g_g000487,G06,g000487,2;22;4;5;8,2023-05-25,2023-05-28,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,2;22;4;5;8,8;22;26
g_g000488,G05,g000488,1;21;28,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,1;21;28,28;21;1
g_g000490,G05,g000490,1;21;3;6,2023-05-25,2023-05-27,대중교통 등,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,1;21;3;6,3;6;11
g_g000492,G05,g000492,21;27;3;5;8,2023-05-28,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,21;27;3;5;8,21;27;8
g_g000494,G05,g000494,11;12;21;3;5,2023-06-02,2023-06-05,자가용,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,11;12;21;3;5,9;1;23
g_g000498,G03,g000498,12;22;23;24;6,2023-05-17,2023-05-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,12;22;23;24;6,3;22;12
g_g000499,G02,g000499,2;9;3;8;21;22;26;27,2023-05-27,2023-05-29,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,2;9;3;8;21;22;26;27,9;3;24
g_g000502,G03,g000502,1;23;4,2023-05-16,2023-05-19,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;23;4,23;2;24
g_g000503,G05,g000503,10;21;26;6,2023-05-19,2023-05-21,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10;21;26;6,10;21;26
g_g000506,G07,g000506,21;23;2,2023-06-03,2023-06-06,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,21;23;2,2;21;4
g_g000507,G05,g000507,1;22;24;3;8,2023-06-03,2023-06-06,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;22;24;3;8,3;8;22
g_g000508,G05,g000508,12;22;26;27;5,2023-05-27,2023-05-30,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,12;22;26;27;5,22;21;12
g_g000510,G02,g000510,11;22;23;6,2023-05-19,2023-05-21,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,11;22;23;6,11;6;23
g_g000515,G04,g000515,5;7;4,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 거주/40세 이상/커플/일반미션,5;7;4,2;1;5
g_g000516,G01,g000516,1;6;27;22;24;11;9;2,2023-06-10,2023-06-11,자가용,광주 방문/거주지 구분 없음/39세 이하/특별미션,1;6;27;22;24;11;9;2,2;22;6
g_g000518,G02,g000518,1;3;4;12;22;24,2023-05-26,2023-05-29,대중교통 등,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,1;3;4;12;22;24,1;3;13
g_g000519,G04,g000519,2;21;22;26;27,2023-05-24,2023-05-26,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;21;22;26;27,2;21;22
g_g000520,G06,g000520,13;21;3;4;6,2023-05-20,2023-05-21,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,13;21;3;4;6,3;21;6
g_g000522,G05,g000522,2;22;23;26;5,2023-05-20,2023-05-22,자가용,충청권 방문/충청권 거주/39세 이하/커플/일반미션,2;22;23;26;5,5;23;2
g_g000532,G06,g000532,21;22;24;8,2023-06-09,2023-06-11,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22;24;8,3;8;21
g_g000536,G06,g000536,3;6,2023-05-26,2023-05-29,자가용,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,3;6,3;24;28
g_g000540,G03,g000540,23;6,2023-05-19,2023-05-21,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,23;6,23;6;10
g_g000541,G02,g000541,3;4;6,2023-06-02,2023-06-05,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,3;4;6,3;4;24
g_g000544,G04,g000544,1;22;26;6,2023-06-04,2023-06-07,대중교통 등,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;22;26;6,26;6;22
g_g000545,G04,g000545,1;2;21;6,2023-05-28,2023-05-30,대중교통 등,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;2;21;6,2;6;1
g_g000546,G03,g000546,1;2;21;6;7,2023-05-18,2023-05-21,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,1;2;21;6;7,21;2;1
g_g000552,G03,g000552,1;4,2023-05-27,2023-05-29,대중교통 등,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,1;4,4;28;1
g_g000556,G06,g000556,1;22,2023-05-19,2023-05-22,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,1;22,22;1;6
g_g000558,G06,g000558,10;6;22;21,2023-06-03,2023-06-06,자가용,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,10;6;22;21,24;21;5
g_g000560,G06,g000560,22;26;5;8;9,2023-06-04,2023-06-07,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,22;26;5;8;9,8;2;11
g_g000562,G06,g000562,12;2;3;4;6,2023-05-31,2023-06-03,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,12;2;3;4;6,24;3;13
g_g000569,G06,g000569,21;5;9,2023-05-24,2023-05-27,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,21;5;9,3;9;5
g_g000570,G06,g000570,10;21;22;23;24,2023-06-02,2023-06-04,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10;21;22;23;24,2;21;23
g_g000571,G03,g000571,23;4;5;6;7,2023-05-19,2023-05-21,자가용,전라권 방문/호남권 외 거주/40세 이상/3인 이상 친구/일반미션,23;4;5;6;7,2;5;3
g_g000572,G06,g000572,22;9;3;6;4;13;24,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,22;9;3;6;4;13;24,24;21;6
g_g000577,G03,g000577,1;11;3;5;6,2023-05-26,2023-05-30,자가용,전라권 방문/호남권 외 거주/40세 이상/3대 동반 여행/일반미션,1;11;3;5;6,21;12;3
g_g000581,G06,g000581,2;5;7;10;23;9;4,2023-05-21,2023-05-23,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,2;5;7;10;23;9;4,3;4;10
g_g000582,G05,g000582,11;3,2023-05-21,2023-05-22,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,11;3,3;11;22
g_g000585,G06,g000585,11;21;22;3,2023-05-20,2023-05-21,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,11;21;22;3,11;21;22
g_g000590,G02,g000590,11;2;21;6,2023-05-27,2023-05-30,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,11;2;21;6,2;11;6
g_g000592,G05,g000592,21;22;2;11;6;3;8,2023-05-27,2023-05-30,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,21;22;2;11;6;3;8,11;3;22
g_g000602,G02,g000602,22;3;4,2023-05-28,2023-05-30,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,22;3;4,24;4;3
g_g000604,G05,g000604,21;22;24;27;3,2023-05-28,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,21;22;24;27;3,3;22;24
g_g000605,G03,g000605,2;22;23,2023-05-22,2023-05-25,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;22;23,2;23;22
g_g000606,G03,g000606,2;6,2023-05-21,2023-05-22,자가용,전라권 방문/호남권 거주/40세 이상/3인 이상 친구/일반미션,2;6,6;26;22
g_g000607,G05,g000607,10;21;22;27,2023-05-27,2023-05-30,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,10;21;22;27,10;21;23
g_g000610,G05,g000610,22;5,2023-05-26,2023-05-27,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,22;5,22;26;5
g_g000611,G02,g000611,10;12;22;3;6,2023-06-02,2023-06-05,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,10;12;22;3;6,26;3;22
g_g000612,G05,g000612,22;4;7,2023-05-26,2023-05-30,대중교통 등,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,22;4;7,7;3;24
g_g000613,G06,g000613,1;21;22;3;4,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;21;22;3;4,3;1;26
g_g000614,G02,g000614,13;22;26;3;4,2023-05-28,2023-05-29,자가용,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,13;22;26;3;4,3;13;22
g_g000618,G03,g000618,22;23,2023-05-26,2023-05-29,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,22;23,23;10;22
g_g000619,G05,g000619,4;26;3;21,2023-06-03,2023-06-05,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,4;26;3;21,3;2;21
g_g000622,G02,g000622,22;2;6;11;23;26,2023-06-04,2023-06-07,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,22;2;6;11;23;26,9;11;26
g_g000624,G01,g000624,1;5;6,2023-05-20,2023-05-21,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;5;6,6;2;24
g_g000628,G06,g000628,28;7;23;2,2023-05-19,2023-05-23,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,28;7;23;2,2;6;24
g_g000629,G05,g000629,2;21;5;6;7,2023-05-27,2023-05-30,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,2;21;5;6;7,3;5;22
g_g000636,G06,g000636,12;13;22;24;26,2023-05-19,2023-05-20,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,12;13;22;24;26,9;22;26
g_g000637,G02,g000637,3,2023-05-19,2023-05-21,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,3,3;22;13
g_g000638,G03,g000638,2;28,2023-05-19,2023-05-24,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;28,8;28;5
g_g000639,G02,g000639,1;22;3;4;6,2023-05-27,2023-05-30,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,1;22;3;4;6,3;22;12
g_g000642,G06,g000642,5;11;9;24,2023-05-27,2023-05-29,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,5;11;9;24,5;11;24
g_g000643,G02,g000643,1;22;6;7;9,2023-06-03,2023-06-06,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,1;22;6;7;9,6;9;21
g_g000648,G03,g000648,4;6;21;22,2023-05-27,2023-05-30,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,4;6;21;22,9;4;21
g_g000651,G04,g000651,2;21;22;27;4,2023-05-27,2023-05-29,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,2;21;22;27;4,6;9;2
g_g000653,G03,g000653,1;11;2;22;3,2023-05-20,2023-05-23,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션,1;11;2;22;3,2;3;11
g_g000654,G04,g000654,1;2;3;4;6,2023-05-27,2023-05-30,자가용,대전 방문/거주지 구분 없음/39세 이하/특별미션,1;2;3;4;6,2;3;26
g_g000657,G04,g000657,2;6,2023-05-28,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;6,2;6;11
g_g000658,G05,g000658,21;22;27;28,2023-05-22,2023-05-25,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,21;22;27;28,28;21;22
g_g000665,G02,g000665,2;4;23;11,2023-06-06,2023-06-09,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,2;4;23;11,23;11;2
g_g000670,G05,g000670,2;21;23,2023-05-20,2023-05-22,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,2;21;23,23;21;2
g_g000672,G06,g000672,2;3;5;6;9,2023-05-21,2023-05-26,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,2;3;5;6;9,3;2;24
g_g000675,G07,g000675,11;2;22;4,2023-05-20,2023-05-21,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,11;2;22;4,2;11;24
g_g000678,G05,g000678,5;9;10;12;28;22;24;3;26,2023-05-27,2023-05-30,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,5;9;10;12;28;22;24;3;26,28;12;4
g_g000680,G02,g000680,10;13;24;3;6,2023-05-20,2023-05-22,자가용,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션,10;13;24;3;6,21;13;10
g_g000681,G06,g000681,1;10;2;22,2023-06-05,2023-06-07,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,1;10;2;22,2;10;6
g_g000685,G06,g000685,1;22;1;9;24;21;3,2023-05-20,2023-05-21,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;22;1;9;24;21;3,9;12;1
g_g000687,G05,g000687,12;21;22;23;5,2023-06-03,2023-06-05,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,12;21;22;23;5,2;1;3
g_g000688,G03,g000688,2;23,2023-05-28,2023-05-30,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,2;23,2;5;23
g_g000695,G01,g000695,23,2023-05-20,2023-05-22,대중교통 등,광주 방문/거주지 구분 없음/39세 이하/특별미션,23,23;21;4
g_g000696,G04,g000696,1;22;24,2023-05-20,2023-05-22,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;22;24,1;24;22
g_g000697,G03,g000697,2;1;4;5;6;28;26;27;24;23;22;21;10;9,2023-05-27,2023-05-30,대중교통 등,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,2;1;4;5;6;28;26;27;24;23;22;21;10;9,23;24;2
g_g000698,G03,g000698,2;22;23,2023-05-28,2023-05-29,자가용,전라권 방문/호남권 거주/39세 이하/3인 이상 친구/일반미션,2;22;23,2;6;9
g_g000699,G04,g000699,1;10;2;25;9,2023-05-20,2023-05-22,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;10;2;25;9,1;9;21
g_g000701,G06,g000701,22;24;1,2023-05-27,2023-05-29,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;24;1,1;7;23
g_g000702,G02,g000702,10;2;3;5;8,2023-06-03,2023-06-07,자가용,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션,10;2;3;5;8,2;10;12
g_g000703,G03,g000703,2;21;22;26;9,2023-05-28,2023-05-30,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;21;22;26;9,2;9;21
g_g000709,G02,g000709,12;22;24;28;3,2023-06-02,2023-06-05,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,12;22;24;28;3,3;13;22
g_g000710,G02,g000710,1;2;3;4;4;2;9;10;7;12;21;22;23;24;26;1;28,2023-05-25,2023-05-28,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;3;4;4;2;9;10;7;12;21;22;23;24;26;1;28,7;23;2
g_g000712,G02,g000712,21;27;6;9,2023-06-03,2023-06-05,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,21;27;6;9,9;6;21
g_g000714,G05,g000714,8,2023-06-10,2023-06-12,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,8,8;3;21
g_g000716,G04,g000716,21;22;23;27,2023-06-04,2023-06-06,자가용,대전 방문/거주지 구분 없음/39세 이하/특별미션,21;22;23;27,21;22;1
g_g000717,G03,g000717,1;12;13;2;22,2023-05-23,2023-05-24,자가용,전라권 방문/호남권 거주/39세 이하/부모 동반/일반미션,1;12;13;2;22,2;24;11
g_g000719,G06,g000719,10;2;3;4;5,2023-05-27,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,10;2;3;4;5,2;6;10
g_g000722,G06,g000722,8;21;3;28,2023-05-28,2023-05-30,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,8;21;3;28,3;8;6
g_g000726,G06,g000726,21;22;23;24;26,2023-06-06,2023-06-09,대중교통 등,충남 방문/거주지 구분 없음/40세 이상/특별미션,21;22;23;24;26,2;3;10
g_g000727,G01,g000727,11;21;27;9,2023-05-20,2023-05-22,자가용,광주 방문/거주지 구분 없음/40세 이상/특별미션,11;21;27;9,3;11;13
g_g000729,G04,g000729,21;22;23;4;1,2023-05-21,2023-05-23,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,21;22;23;4;1,21;4;1
g_g000730,G06,g000730,10;26;27;5,2023-05-20,2023-05-22,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,10;26;27;5,2;26;21
g_g000732,G06,g000732,11;22,2023-06-03,2023-06-06,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,11;22,6;2;22
g_g000734,G02,g000734,2;21;22;26,2023-05-27,2023-05-29,자가용,전라권 방문/호남권 거주/39세 이하/부모 동반/일반미션,2;21;22;26,21;22;2
g_g000735,G06,g000735,21;22,2023-06-04,2023-06-07,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22,11;21;22
g_g000736,G06,g000736,21;22,2023-05-26,2023-05-28,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22,21;6;22
g_g000742,G05,g000742,22;4;7,2023-05-26,2023-05-28,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,22;4;7,22;7;1
g_g000743,G05,g000743,10;11;2;23;5,2023-06-04,2023-06-06,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,10;11;2;23;5,2;10;27
g_g000747,G02,g000747,2;3,2023-05-20,2023-05-22,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,2;3,2;6;4
g_g000751,G05,g000751,21;22;8,2023-05-22,2023-05-24,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,21;22;8,8;21;22
g_g000754,G03,g000754,1;2;3;4;6,2023-06-03,2023-06-07,대중교통 등,전라권 방문/호남권 외 거주/40세 이상/3인 이상 친구/일반미션,1;2;3;4;6,1;6;24
g_g000756,G01,g000756,27;28;3;4;6,2023-06-04,2023-06-06,대중교통 등,광주 방문/거주지 구분 없음/40세 이상/특별미션,27;28;3;4;6,2;3;6
g_g000758,G02,g000758,1;2;3;4;5;6;7;8;9;10;11;12;13;22;21;23;24;25;26;27;28,2023-06-07,2023-06-10,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,1;2;3;4;5;6;7;8;9;10;11;12;13;22;21;23;24;25;26;27;28,3;1;13
g_g000769,G06,g000769,1;22;3;6,2023-06-04,2023-06-06,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;22;3;6,3;11;12
g_g000770,G06,g000770,21;27;3;4,2023-06-02,2023-06-04,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,21;27;3;4,3;4;21
g_g000773,G05,g000773,11;22;26,2023-05-27,2023-05-29,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,11;22;26,11;22;26
g_g000775,G02,g000775,2;5;23;21;11;4;10;24;26,2023-05-27,2023-05-30,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,2;5;23;21;11;4;10;24;26,23;9;2
g_g000776,G03,g000776,21;22;4,2023-05-27,2023-05-29,자가용,전라권 방문/호남권 거주/39세 이하/부모 동반/일반미션,21;22;4,2;21;22
g_g000777,G03,g000777,21;4;24;27,2023-05-25,2023-05-26,자가용,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,21;4;24;27,4;27;21
